"","time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource"
"356","1997-04-26T03:04:07.620Z",-13.456,166.518,33,4.5,"mb",NA,NA,NA,1.13,"us","usp000819d","2014-11-07T01:02:38.506Z","Vanuatu","earthquake",NA,NA,NA,1,"reviewed","us","us"
"357","1997-04-26T09:27:18.260Z",-13.225,166.506,33,4.5,"mb",NA,NA,NA,1.15,"us","usp00081a2","2014-11-07T01:02:38.615Z","Vanuatu","earthquake",NA,NA,NA,5,"reviewed","us","us"
"358","1997-04-26T09:46:28.440Z",-13.415,166.443,33,4.8,"mb",NA,NA,NA,0.94,"us","usp00081a4","2014-11-07T01:02:38.621Z","Vanuatu","earthquake",NA,NA,NA,15,"reviewed","us","us"
"359","1997-04-26T12:26:04.470Z",-13.256,166.407,33,4.5,"mb",NA,NA,NA,1.06,"us","usp00081aj","2014-11-07T01:02:38.680Z","Vanuatu","earthquake",NA,NA,NA,10,"reviewed","us","us"
"360","1997-04-27T13:01:55.210Z",-13.074,166.361,33,4.2,"mb",NA,NA,NA,1.08,"us","usp00081ce","2014-11-07T01:02:38.890Z","Vanuatu","earthquake",NA,NA,NA,1,"reviewed","us","us"
"361","1997-04-27T14:28:23.070Z",-13.315,166.472,33,4.9,"mb",NA,NA,NA,1.03,"us","usp00081cr","2014-11-07T01:02:38.948Z","Vanuatu","earthquake",NA,NA,NA,18,"reviewed","us","us"
"362","1997-04-28T01:22:36.880Z",-13.279,166.465,33,5.5,"mwc",NA,NA,NA,1.13,"us","usp00081dg","2015-02-11T17:16:40.000Z","Vanuatu","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"363","1997-04-28T09:41:32.830Z",-13.299,166.306,33,4.5,"mb",NA,NA,NA,1.31,"us","usp00081e2","2014-11-07T01:02:39.108Z","Vanuatu","earthquake",NA,NA,NA,2,"reviewed","us","us"
"364","1997-04-28T13:55:37.740Z",-13.403,166.316,33,4.6,"mb",NA,NA,NA,0.98,"us","usp00081eh","2014-11-07T01:02:39.175Z","Vanuatu","earthquake",NA,NA,NA,5,"reviewed","us","us"
"365","1997-04-29T20:47:28.430Z",-12.882,166.138,33,4.5,"mb",NA,NA,NA,1.11,"us","usp00081g6","2014-11-07T01:02:39.374Z","Santa Cruz Islands","earthquake",NA,NA,NA,1,"reviewed","us","us"
"366","1997-04-30T02:46:31.050Z",-12.979,166.091,100,4.4,"mb",NA,NA,NA,1.1,"us","usp00081gj","2014-11-07T01:02:39.409Z","Santa Cruz Islands","earthquake",NA,NA,NA,6,"reviewed","us","us"
"367","1997-05-01T00:58:10.800Z",-13.403,166.409,33,4.6,"mb",NA,NA,NA,1.15,"us","usp00081hx","2014-11-07T01:02:41.374Z","Vanuatu","earthquake",NA,NA,NA,3,"reviewed","us","us"
"368","1997-05-01T02:41:03.310Z",-13.383,166.376,33,4.8,"mb",NA,NA,NA,1.11,"us","usp00081j3","2014-11-07T01:02:41.540Z","Vanuatu","earthquake",NA,NA,NA,12,"reviewed","us","us"
"369","1997-05-01T17:39:11.960Z",-13.136,166.685,33,4.5,"mb",NA,NA,NA,1.17,"us","usp00081kb","2014-11-07T01:02:42.570Z","Vanuatu","earthquake",NA,NA,NA,5,"reviewed","us","us"
"370","1997-05-01T18:06:57.440Z",-13.098,166.475,33,4.7,"mb",NA,NA,NA,1.26,"us","usp00081kc","2014-11-07T01:02:42.585Z","Vanuatu","earthquake",NA,NA,NA,12,"reviewed","us","us"
"371","1997-05-03T17:16:20.440Z",-12.558,166.891,300,4.5,"mb",NA,NA,NA,1.18,"us","usp00081pn","2014-11-07T01:02:43.541Z","Santa Cruz Islands","earthquake",NA,NA,NA,9,"reviewed","us","us"
"372","1997-05-05T20:07:00.950Z",-13.325,166.053,33,4.5,"mb",NA,NA,NA,1.41,"us","usp00081tx","2014-11-07T01:02:44.593Z","Vanuatu","earthquake",NA,NA,NA,7,"reviewed","us","us"
"373","1997-05-06T08:53:30.350Z",-13.351,166.396,33,4.4,"mb",NA,NA,NA,0.98,"us","usp00081uv","2014-11-07T01:02:44.858Z","Vanuatu","earthquake",NA,NA,NA,6,"reviewed","us","us"
"374","1997-05-21T08:37:15.920Z",-13.34,166.209,33,4.7,"mb",NA,NA,NA,1.18,"us","usp00082mj","2014-11-07T01:02:48.390Z","Vanuatu","earthquake",NA,NA,NA,3,"reviewed","us","us"
"375","1997-05-23T23:05:49.190Z",-13.452,166.98,200,4.3,"mb",NA,NA,NA,1.46,"us","usp00082s4","2014-11-07T01:02:49.140Z","Vanuatu","earthquake",NA,NA,NA,3,"reviewed","us","us"
"376","1997-05-24T04:51:34.100Z",-13.16,166.447,33,4.1,"mb",NA,NA,NA,1.61,"us","usp00082sd","2014-11-07T01:02:49.159Z","Vanuatu","earthquake",NA,NA,NA,4,"reviewed","us","us"
"377","1997-05-24T13:15:58.550Z",-13.011,166.166,33,5.3,"mwc",NA,NA,NA,1,"us","usp00082ss","2015-02-11T17:16:41.000Z","Vanuatu","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"378","1997-05-26T00:42:13.630Z",-13.23,166.288,33,4.4,"mb",NA,NA,NA,1,"us","usp00082uk","2014-11-07T01:02:49.459Z","Vanuatu","earthquake",NA,NA,NA,1,"reviewed","us","us"
"379","1997-05-26T11:22:13.410Z",-13.325,166.315,33,4.3,"mb",NA,NA,NA,0.77,"us","usp00082v5","2014-11-07T01:02:49.503Z","Vanuatu","earthquake",NA,NA,NA,5,"reviewed","us","us"
"380","1997-06-05T12:21:45.870Z",-13.144,166.445,33,4.3,"mb",NA,NA,NA,1.24,"us","usp000835p","2014-11-07T01:02:53.638Z","Vanuatu","earthquake",NA,NA,NA,3,"reviewed","us","us"
"381","1997-06-17T22:44:16.940Z",-12.84,166.361,33,4.4,"mb",NA,NA,NA,1.21,"us","usp00083nq","2014-11-07T01:02:58.046Z","Santa Cruz Islands","earthquake",NA,NA,NA,3,"reviewed","us","us"
"382","1997-06-20T11:14:31.950Z",-13.249,166.346,33,4.5,"mb",NA,NA,NA,1.4,"us","usp00083rq","2014-11-07T01:02:58.956Z","Vanuatu","earthquake",NA,NA,NA,6,"reviewed","us","us"
"383","1997-06-27T01:39:07.250Z",-13.467,166.309,33,4.4,"mb",NA,NA,NA,1.34,"us","usp0008410","2014-11-07T01:03:00.142Z","Vanuatu","earthquake",NA,NA,NA,6,"reviewed","us","us"
"384","1997-07-06T22:20:02.950Z",-13.129,166.454,33,4.7,"mb",NA,NA,NA,1.23,"us","usp00084fu","2014-11-07T01:03:06.176Z","Vanuatu","earthquake",NA,NA,NA,11,"reviewed","us","us"
"385","1997-07-07T01:51:00.790Z",-13.481,166.461,33,4.6,"mb",NA,NA,NA,1.16,"us","usp00084g4","2014-11-07T01:03:06.271Z","Vanuatu","earthquake",NA,NA,NA,13,"reviewed","us","us"
"386","1997-08-21T21:41:34.000Z",-13.379,166.133,33,4.2,"mb",NA,NA,NA,0.75,"us","usp00086jk","2014-11-07T01:03:19.865Z","Vanuatu","earthquake",NA,NA,NA,2,"reviewed","us","us"
"387","1997-08-26T21:45:53.180Z",-13.108,166.682,100,4.2,"mb",NA,NA,NA,1,"us","usp00086rs","2014-11-07T01:03:20.944Z","Vanuatu","earthquake",NA,NA,NA,6,"reviewed","us","us"
"388","1997-08-26T22:38:23.100Z",-13.01,166.427,33,4.4,"mb",NA,NA,NA,0.92,"us","usp00086rt","2014-11-07T01:03:20.945Z","Vanuatu","earthquake",NA,NA,NA,1,"reviewed","us","us"
"389","1997-09-16T13:30:08.090Z",-13.467,166.385,33,4.7,"mb",NA,NA,NA,0.83,"us","usp00087m1","2014-11-07T01:03:29.255Z","Vanuatu","earthquake",NA,NA,NA,3,"reviewed","us","us"
"390","1997-09-25T19:54:03.150Z",-12.496,166.468,33,5.6,"mwc",NA,NA,NA,1.42,"us","usp000880c","2015-02-11T17:16:43.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"391","1997-10-31T12:29:49.840Z",-13.115,166.92,182.8,5.9,"mwc",NA,NA,NA,0.96,"us","usp00089ud","2014-11-07T01:03:47.162Z","Vanuatu","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"392","1997-11-04T11:58:01.620Z",-13.208,166.42,33,4.5,"mb",NA,NA,NA,1.13,"us","usp0008a2m","2014-11-07T01:03:51.630Z","Vanuatu","earthquake",NA,NA,NA,6,"reviewed","us","us"
"393","1997-11-04T17:51:22.480Z",-13.286,166.267,33,4.4,"mb",NA,NA,NA,1.28,"us","usp0008a30","2014-11-07T01:03:51.681Z","Vanuatu","earthquake",NA,NA,NA,4,"reviewed","us","us"
"394","1997-11-12T04:22:31.470Z",-13.13,166.508,33,4.7,"mb",NA,NA,NA,1.31,"us","usp0008ahb","2014-11-07T01:03:53.621Z","Vanuatu","earthquake",NA,NA,NA,11,"reviewed","us","us"
"395","1997-11-16T22:37:48.070Z",-13.061,166.982,207.3,4.6,"mb",NA,NA,NA,1.04,"us","usp0008at4","2014-11-07T01:03:55.058Z","Vanuatu","earthquake",NA,NA,NA,8,"reviewed","us","us"
"396","1997-12-02T05:10:36.450Z",-12.706,166.942,33,4.6,"mb",NA,NA,NA,0.92,"us","usp0008bmk","2014-11-07T01:04:01.434Z","Santa Cruz Islands","earthquake",NA,NA,NA,6,"reviewed","us","us"
"397","1997-12-05T20:31:38.600Z",-13.095,166.539,33,4.6,"mb",NA,NA,NA,1.15,"us","usp0008by3","2014-11-07T01:04:04.561Z","Vanuatu","earthquake",NA,NA,NA,8,"reviewed","us","us"
"398","1997-12-07T10:09:55.980Z",-13.214,166.312,33,4.5,"mb",NA,NA,NA,1.38,"us","usp0008c61","2014-11-07T01:04:05.704Z","Vanuatu","earthquake",NA,NA,NA,3,"reviewed","us","us"
"399","1997-12-07T16:23:20.520Z",-13.203,166.525,33,4.8,"mb",NA,NA,NA,1.13,"us","usp0008c6z","2014-11-07T01:04:05.813Z","Vanuatu","earthquake",NA,NA,NA,3,"reviewed","us","us"
"400","1997-12-07T16:31:06.130Z",-13.12,166.403,33,4.6,"mb",NA,NA,NA,1.03,"us","usp0008c72","2014-11-07T01:04:05.830Z","Vanuatu","earthquake",NA,NA,NA,13,"reviewed","us","us"
"401","1997-12-15T00:38:43.370Z",-12.834,166.756,200,4.4,"mb",NA,NA,NA,0.91,"us","usp0008cnr","2014-11-07T01:04:07.805Z","Santa Cruz Islands","earthquake",NA,NA,NA,3,"reviewed","us","us"
"402","1998-01-13T18:17:29.270Z",-12.848,166.799,100,4.3,"mb",NA,NA,NA,1.14,"us","usp0008e9a","2014-11-07T01:04:19.951Z","Santa Cruz Islands","earthquake",NA,NA,NA,4,"reviewed","us","us"
"403","1998-03-07T09:59:09.630Z",-12.62,166.627,134.2,4.4,"mb",NA,NA,NA,1.16,"us","usp0008h3q","2014-11-07T01:04:43.042Z","Santa Cruz Islands","earthquake",NA,NA,NA,8,"reviewed","us","us"
"404","1998-05-08T00:46:50.050Z",-13.014,166.855,250,4.4,"mb",NA,NA,NA,1.01,"us","usp0008mng","2014-11-07T01:05:11.291Z","Vanuatu","earthquake",NA,NA,NA,6,"reviewed","us","us"
"405","1998-05-18T02:48:55.900Z",-12.438,166.652,93.7,4.5,"mb",NA,NA,NA,1.1,"us","usp0008na3","2014-11-07T01:05:14.060Z","Santa Cruz Islands","earthquake",NA,13.5,NA,7,"reviewed","us","us"
"406","1998-05-18T10:16:04.960Z",-12.454,166.575,38.1,4.7,"mb",NA,NA,NA,1.21,"us","usp0008nat","2014-11-07T01:05:14.106Z","Santa Cruz Islands","earthquake",NA,NA,NA,21,"reviewed","us","us"
"407","1998-05-24T01:32:18.590Z",-13.101,166.503,63.7,4.9,"mb",NA,NA,NA,1.1,"us","usp0008nmy","2014-11-07T01:05:15.585Z","Vanuatu","earthquake",NA,11.7,NA,19,"reviewed","us","us"
"408","1998-05-29T07:57:42.200Z",-13.156,166.899,100,4.7,"mb",NA,NA,NA,1.04,"us","usp0008nxf","2014-11-07T01:05:16.806Z","Vanuatu","earthquake",NA,NA,NA,28,"reviewed","us","us"
"409","1998-06-29T00:04:12.900Z",-12.848,166.601,200,4.2,"mb",NA,NA,NA,1.23,"us","usp0008qnw","2014-11-07T01:05:27.741Z","Santa Cruz Islands","earthquake",NA,NA,NA,5,"reviewed","us","us"
"410","1998-07-03T02:06:45.720Z",-13.153,166.943,183.8,4.7,"mb",NA,NA,NA,1.26,"us","usp0008qvg","2014-11-07T01:05:31.483Z","Vanuatu","earthquake",NA,24.1,NA,12,"reviewed","us","us"
"411","1998-08-08T13:47:26.060Z",-13.417,166.545,100,4.4,"mb",NA,NA,NA,1.04,"us","usp0008syt","2014-11-07T01:05:47.756Z","Vanuatu","earthquake",NA,NA,NA,4,"reviewed","us","us"
"412","1998-08-08T16:01:05.640Z",-13.057,166.346,33,4.6,"mb",NA,NA,NA,0.56,"us","usp0008syx","2014-11-07T01:05:47.768Z","Vanuatu","earthquake",NA,NA,NA,2,"reviewed","us","us"
"413","1998-08-12T15:53:11.870Z",-12.615,166.229,77.2,4.1,"mb",NA,NA,NA,0.85,"us","usp0008t58","2014-11-07T01:05:48.572Z","Santa Cruz Islands","earthquake",NA,12.1,NA,6,"reviewed","us","us"
"414","1998-09-17T10:07:30.650Z",-12.989,166.796,100,3.9,"mb",NA,NA,NA,0.89,"us","usp0008v2y","2014-11-07T01:06:04.133Z","Santa Cruz Islands","earthquake",NA,NA,NA,2,"reviewed","us","us"
"415","1998-10-02T17:31:41.970Z",-12.818,166.975,150,4.4,"mb",NA,NA,NA,1.06,"us","usp0008vw4","2014-11-07T01:06:10.860Z","Santa Cruz Islands","earthquake",NA,NA,NA,8,"reviewed","us","us"
"416","1998-11-24T14:33:56.590Z",-13.49,166.777,33,4.8,"mb",NA,NA,NA,0.96,"us","usp0008yp8","2014-11-07T01:06:28.801Z","Vanuatu","earthquake",NA,NA,NA,5,"reviewed","us","us"
"417","1998-11-27T18:45:57.670Z",-13.213,166.356,33,4.1,"mb",NA,NA,NA,1.29,"us","usp0008yub","2014-11-07T01:06:30.386Z","Vanuatu","earthquake",NA,NA,NA,1,"reviewed","us","us"
"418","1999-01-21T21:44:39.620Z",-12.569,166.662,100,4.5,"mb",NA,NA,NA,0.46,"us","usp00091fs","2014-11-07T01:06:50.285Z","Santa Cruz Islands","earthquake",NA,NA,NA,6,"reviewed","us","us"
"419","1999-02-04T00:12:49.800Z",-12.764,166.71,177.4,4,"mb",NA,NA,NA,0.89,"us","usp000927f","2014-11-07T01:06:57.281Z","Santa Cruz Islands","earthquake",NA,36.9,NA,2,"reviewed","us","us"
"420","1999-02-05T11:39:45.180Z",-12.616,166.966,213,5.9,"mwb",NA,NA,NA,0.96,"us","usp00092ae","2015-06-30T16:59:02.449Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"421","1999-02-06T21:47:59.470Z",-12.853,166.697,90.1,7.3,"mwc",NA,NA,NA,1.17,"us","usp00092cr","2015-06-30T16:59:02.450Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"422","1999-02-07T18:59:58.120Z",-12.459,166.633,119.7,4.4,"mb",NA,NA,NA,1.17,"us","usp00092eb","2014-11-07T01:07:00.119Z","Santa Cruz Islands","earthquake",NA,26.7,NA,8,"reviewed","us","us"
"423","1999-02-10T04:32:04.540Z",-12.785,166.81,77.3,5.3,"mwc",NA,NA,NA,0.94,"us","usp00092jn","2015-02-11T17:16:54.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"424","1999-02-11T09:58:23.240Z",-12.481,166.497,33,4.5,"mb",NA,NA,NA,0.91,"us","usp00092mr","2014-11-07T01:07:00.983Z","Santa Cruz Islands","earthquake",NA,NA,NA,3,"reviewed","us","us"
"425","1999-02-12T06:54:24.870Z",-13.026,166.413,100,4.7,"mb",NA,NA,NA,0.72,"us","usp00092pf","2014-11-07T01:07:01.140Z","Vanuatu","earthquake",NA,NA,NA,10,"reviewed","us","us"
"426","1999-02-12T16:02:59.580Z",-12.857,166.605,100,4.9,"mb",NA,NA,NA,0.88,"us","usp00092q0","2014-11-07T01:07:01.204Z","Santa Cruz Islands","earthquake",NA,NA,NA,7,"reviewed","us","us"
"427","1999-02-13T08:17:55.320Z",-12.484,166.687,89.8,5.1,"mwc",NA,NA,NA,0.96,"us","usp00092r6","2015-02-11T17:16:54.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"428","1999-02-20T13:02:40.850Z",-12.781,166.551,150,3.9,"mb",NA,NA,NA,1,"us","usp0009342","2014-11-07T01:07:03.068Z","Santa Cruz Islands","earthquake",NA,NA,NA,3,"reviewed","us","us"
"429","1999-02-23T04:03:50.040Z",-12.802,166.721,122.9,4.5,"mb",NA,NA,NA,1.04,"us","usp000938z","2014-11-07T01:07:04.092Z","Santa Cruz Islands","earthquake",NA,35.1,NA,9,"reviewed","us","us"
"430","1999-02-23T11:45:41.920Z",-12.774,166.704,83.6,5.4,"mwc",NA,NA,NA,1.17,"us","usp000939m","2015-02-11T17:16:54.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"431","1999-02-26T14:44:49.090Z",-12.459,166.467,33,4.3,"mb",NA,NA,NA,0.75,"us","usp00093gp","2014-11-07T01:07:05.282Z","Santa Cruz Islands","earthquake",NA,NA,NA,1,"reviewed","us","us"
"432","1999-02-27T14:27:49.230Z",-12.888,166.732,121.6,4.8,"mb",NA,NA,NA,1.08,"us","usp00093jk","2014-11-07T01:07:05.455Z","Santa Cruz Islands","earthquake",NA,20.5,NA,12,"reviewed","us","us"
"433","1999-02-27T22:14:08.190Z",-12.836,166.753,143.7,4.5,"mb",NA,NA,NA,1.24,"us","usp00093kb","2014-11-07T01:07:05.711Z","Santa Cruz Islands","earthquake",NA,19.3,NA,13,"reviewed","us","us"
"434","1999-03-11T11:40:09.830Z",-12.437,166.657,119.3,4.3,"mb",NA,NA,NA,0.79,"us","usp00094a0","2014-11-07T01:07:12.991Z","Santa Cruz Islands","earthquake",NA,33.2,NA,9,"reviewed","us","us"
"435","1999-03-22T00:36:41.470Z",-12.964,166.901,200,4.6,"mb",NA,NA,NA,0.78,"us","usp00094y2","2014-11-07T01:07:15.560Z","Santa Cruz Islands","earthquake",NA,NA,NA,13,"reviewed","us","us"
"436","1999-03-24T21:57:23.010Z",-12.618,166.862,267.1,4.6,"mb",NA,NA,NA,1.03,"us","usp000953w","2014-11-07T01:07:16.108Z","Santa Cruz Islands","earthquake",NA,14.8,NA,15,"reviewed","us","us"
"437","1999-03-29T14:53:40.660Z",-12.907,166.81,100,4.3,"mb",NA,NA,NA,1.28,"us","usp00095ec","2014-11-07T01:07:17.547Z","Santa Cruz Islands","earthquake",NA,NA,NA,5,"reviewed","us","us"
"438","1999-04-12T21:04:06.020Z",-12.572,166.019,86.9,4.4,"mb",NA,NA,NA,1.1,"us","usp000966h","2014-11-07T01:07:27.242Z","Santa Cruz Islands","earthquake",NA,29.5,NA,9,"reviewed","us","us"
"439","1999-05-06T18:06:19.320Z",-13.215,166.305,91.4,4.8,"mb",NA,NA,NA,1.1,"us","usp00097f5","2014-11-07T01:07:38.113Z","Vanuatu","earthquake",NA,20.4,NA,7,"reviewed","us","us"
"440","1999-05-25T20:42:43.900Z",-13.431,166.74,160.9,4.6,"mb",NA,NA,NA,1.33,"us","usp00098rs","2014-11-07T01:07:43.358Z","Vanuatu","earthquake",NA,24.3,NA,3,"reviewed","us","us"
"441","1999-05-31T08:22:46.430Z",-12.849,166.813,150.8,5.2,"mwc",NA,NA,NA,1.08,"us","usp000992e","2015-02-11T17:16:56.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"442","1999-06-18T02:51:19.850Z",-12.399,166.905,278.6,4.3,"mb",NA,NA,NA,1.26,"us","usp0009a34","2014-11-07T01:07:54.670Z","Santa Cruz Islands","earthquake",NA,38.4,NA,13,"reviewed","us","us"
"443","1999-08-01T13:14:42.910Z",-12.435,166.792,298.8,4.2,"mb",NA,NA,NA,1.15,"us","usp0009ce7","2014-11-07T01:08:12.117Z","Santa Cruz Islands","earthquake",NA,39,NA,11,"reviewed","us","us"
"444","1999-08-25T13:28:01.920Z",-12.466,166.737,127,4.5,"mb",NA,NA,NA,0.9,"us","usp0009dm7","2014-11-07T01:08:19.902Z","Santa Cruz Islands","earthquake",NA,22.5,NA,10,"reviewed","us","us"
"445","1999-09-29T03:58:59.330Z",-12.95,166.833,33,4.8,"mb",NA,NA,NA,1.19,"us","usp0009f5z","2014-11-07T01:08:33.627Z","Santa Cruz Islands","earthquake",NA,NA,NA,22,"reviewed","us","us"
"446","1999-11-18T10:46:21.550Z",-12.542,166.53,130.7,4.7,"mb",NA,NA,NA,1.16,"us","usp0009ht9","2014-11-07T01:08:58.833Z","Santa Cruz Islands","earthquake",NA,18.7,NA,14,"reviewed","us","us"
"447","1999-12-05T11:47:31.680Z",-13.131,166.477,33,4.6,"mb",NA,NA,NA,1.25,"us","usp0009jgb","2014-11-07T01:09:06.606Z","Vanuatu","earthquake",NA,NA,NA,10,"reviewed","us","us"
"448","2000-01-27T13:33:42.250Z",-12.838,166.863,33,4.4,"mb",NA,NA,NA,1.43,"us","usp0009mr3","2014-11-07T01:09:22.288Z","Santa Cruz Islands","earthquake",NA,NA,NA,6,"reviewed","us","us"
"449","2000-02-08T09:38:49.950Z",-13.342,166.263,33,4.2,"mb",NA,NA,NA,1.47,"us","usp0009n6x","2014-11-07T01:09:28.842Z","Vanuatu","earthquake",NA,NA,NA,2,"reviewed","us","us"
"450","2000-03-08T20:00:05.960Z",-12.524,166.298,89.1,4.2,"mb",NA,NA,NA,1.3,"us","usp0009pex","2014-11-07T01:09:40.188Z","Santa Cruz Islands","earthquake",NA,NA,NA,3,"reviewed","us","us"
"451","2000-03-12T13:34:47.670Z",-12.804,166.564,87.9,5.3,"mwc",NA,NA,NA,1.13,"us","usp0009pm9","2015-02-11T17:17:03.000Z","Santa Cruz Islands","earthquake",NA,16,NA,NA,"reviewed","us","hrv"
"452","2000-05-26T07:40:31.940Z",-12.914,166.823,116.8,4.8,"mb",NA,NA,NA,1.13,"us","usp0009tgf","2014-11-07T01:10:11.837Z","Santa Cruz Islands","earthquake",NA,23.6,NA,12,"reviewed","us","us"
"453","2000-06-02T01:41:14.210Z",-12.803,166.732,78,5,"mwc",68,NA,NA,0.77,"us","usp0009tt4","2015-02-11T17:17:05.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"454","2000-07-15T17:43:12.190Z",-12.699,166.982,181.6,4.3,"mb",13,NA,NA,1.07,"us","usp0009wk5","2014-11-07T01:10:36.796Z","Santa Cruz Islands","earthquake",NA,NA,NA,1,"reviewed","us","us"
"455","2000-07-15T18:13:46.430Z",-12.866,166.768,137.3,4.7,"mb",49,NA,NA,1.03,"us","usp0009wk6","2014-11-07T01:10:36.798Z","Santa Cruz Islands","earthquake",NA,NA,NA,20,"reviewed","us","us"
"456","2000-07-16T17:25:23.070Z",-12.404,166.509,33,6.1,"mwc",213,NA,NA,1.09,"us","usp0009wmd","2015-05-13T18:53:42.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"457","2000-07-18T17:40:31.820Z",-12.988,166.619,33,4.6,"mb",19,NA,NA,1.02,"us","usp0009wqy","2014-11-07T01:10:37.366Z","Santa Cruz Islands","earthquake",NA,NA,NA,10,"reviewed","us","us"
"458","2000-07-20T01:54:39.720Z",-12.802,166.799,90.4,5.1,"mb",22,NA,NA,0.78,"us","usp0009wtu","2014-11-07T01:10:38.274Z","Santa Cruz Islands","earthquake",NA,NA,NA,3,"reviewed","us","us"
"459","2000-09-22T07:34:28.660Z",-12.438,166.277,33,4.7,"mb",27,NA,NA,1.21,"us","usp000a0nf","2014-11-07T01:11:06.744Z","Santa Cruz Islands","earthquake",NA,NA,NA,16,"reviewed","us","us"
"460","2000-09-25T03:31:03.680Z",-13.107,166.75,300,4,"mb",14,NA,NA,1.21,"us","usp000a0s9","2014-11-07T01:11:07.244Z","Vanuatu","earthquake",NA,NA,NA,3,"reviewed","us","us"
"461","2000-10-12T03:21:57.750Z",-12.399,166.86,300,4.2,"mb",20,NA,NA,0.91,"us","usp000a1n8","2014-11-07T01:11:16.101Z","Santa Cruz Islands","earthquake",NA,NA,NA,5,"reviewed","us","us"
"462","2000-10-14T23:47:23.560Z",-12.566,166.921,33,4.3,"mb",8,NA,NA,1.43,"us","usp000a1sg","2014-11-07T01:11:16.568Z","Santa Cruz Islands","earthquake",NA,NA,NA,2,"reviewed","us","us"
"463","2000-12-18T11:39:51.170Z",-12.455,166.356,100,4.9,"mb",58,NA,NA,1.03,"us","usp000a694","2014-11-07T01:11:44.644Z","Santa Cruz Islands","earthquake",NA,15.7,NA,21,"reviewed","us","us"
"464","2000-12-30T07:42:46.700Z",-12.472,166.934,220.7,5.5,"mwc",164,NA,NA,0.98,"us","usp000a6xe","2015-02-11T17:17:11.000Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"465","2000-12-31T12:56:12.900Z",-12.901,166.822,50.4,4.8,"mb",38,NA,NA,1.2,"us","usp000a6zq","2014-11-07T01:11:47.957Z","Santa Cruz Islands","earthquake",NA,NA,NA,7,"reviewed","us","us"
"466","2001-01-10T09:46:55.470Z",-13.446,166.787,33,4.7,"mb",21,NA,NA,0.96,"us","usp000a7ee","2014-11-07T01:11:54.183Z","Vanuatu","earthquake",NA,NA,NA,6,"reviewed","us","us"
"467","2001-02-18T00:15:55.530Z",-13.122,166.753,42.2,5,"mb",43,NA,NA,1.16,"us","usp000a9u7","2014-11-07T01:12:09.920Z","Vanuatu","earthquake",NA,NA,NA,13,"reviewed","us","us"
"468","2001-03-10T03:10:21.670Z",-12.866,166.617,134.6,4.5,"mb",10,NA,NA,0.77,"us","usp000ab65","2014-11-07T01:12:19.798Z","Santa Cruz Islands","earthquake",NA,34,NA,2,"reviewed","us","us"
"469","2001-04-04T08:49:47.200Z",-12.834,166.524,33,4.8,"mb",64,NA,NA,1.14,"us","usp000acjp","2014-11-07T01:12:31.692Z","Santa Cruz Islands","earthquake",NA,NA,NA,22,"reviewed","us","us"
"470","2001-05-14T10:38:47.830Z",-12.433,166.331,42.6,4.1,"mb",18,NA,NA,1.3,"us","usp000aexx","2014-11-07T01:12:47.757Z","Santa Cruz Islands","earthquake",NA,NA,NA,7,"reviewed","us","us"
"471","2001-07-01T16:33:42.340Z",-12.616,166.483,33,4.5,"mb",17,NA,NA,1.01,"us","usp000ahtu","2014-11-07T01:13:12.302Z","Santa Cruz Islands","earthquake",NA,NA,NA,9,"reviewed","us","us"
"472","2001-08-29T10:48:09.000Z",-13.071,166.832,150,4.3,"mb",19,NA,NA,0.82,"us","usp000an8f","2014-11-07T01:13:38.923Z","Vanuatu","earthquake",NA,NA,NA,5,"reviewed","us","us"
"473","2001-12-02T02:47:56.260Z",-12.738,166.664,100.5,6,"mwc",243,NA,NA,0.96,"us","usp000atv8","2015-06-30T16:59:02.774Z","Santa Cruz Islands","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"474","2001-12-12T15:37:19.360Z",-12.47,166.93,210.8,4.4,"mb",39,NA,NA,0.9,"us","usp000aug7","2014-11-07T01:14:28.210Z","Santa Cruz Islands","earthquake",NA,NA,NA,7,"reviewed","us","us"
